,SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
14999,157,17,197,17458,0,0,0,A,Crest Hill city,Illinois,20837,20825,20852,21037,21014,21209,21242,21195,21169
15000,157,17,197,17523,0,0,0,A,Crete village (pt.),Illinois,8259,8252,8291,8280,8274,8242,8216,8185,8171
15001,157,17,197,19837,0,0,0,A,Diamond village (pt.),Illinois,19,19,19,19,19,19,19,19,19
15002,157,17,197,23945,0,0,0,A,Elwood village,Illinois,2279,2279,2283,2282,2279,2269,2264,2256,2256
15003,157,17,197,27624,0,0,0,A,Frankfort village (pt.),Illinois,17782,17788,17831,17922,18028,18169,18399,18637,18857
15004,157,17,197,30120,0,0,0,A,Godley village (pt.),Illinois,552,553,554,574,588,606,615,627,641
15005,157,17,197,35835,0,0,0,A,Homer Glen village (pt.),Illinois,24220,24232,24275,24311,24342,24317,24340,24382,24481
15006,157,17,197,38570,0,0,0,A,Joliet city (pt.),Illinois,137684,137761,137974,138060,138278,137905,137718,137568,137898
15007,157,17,197,42795,0,0,0,A,Lemont village (pt.),Illinois,3,3,3,3,3,3,3,3,3
15008,157,17,197,44225,0,0,0,A,Lockport city,Illinois,24839,24888,24939,25013,25073,25077,25089,25155,25231
15009,157,17,197,46357,0,0,0,A,Manhattan village,Illinois,7051,7051,7089,7110,7126,7182,7292,7394,7546
15010,157,17,197,47540,0,0,0,A,Matteson village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15011,157,17,197,49607,0,0,0,A,Minooka village (pt.),Illinois,1803,1803,1809,1822,1838,1846,1858,1868,1882
15012,157,17,197,49854,0,0,0,A,Mokena village,Illinois,18740,18762,18806,18927,19044,19184,19445,19913,20097
15013,157,17,197,49945,0,0,0,A,Monee village,Illinois,5148,5146,5153,5143,5139,5115,5098,5078,5077
15014,157,17,197,51622,0,0,0,A,Naperville city (pt.),Illinois,47320,47299,47396,47479,47658,47768,48150,48396,48645
15015,157,17,197,52584,0,0,0,A,New Lenox village,Illinois,24394,24373,24425,24482,24664,24932,25379,25775,26217
15016,157,17,197,56640,0,0,0,A,Orland Park village (pt.),Illinois,184,184,184,184,185,187,187,187,189
15017,157,17,197,56887,0,0,0,A,Oswego village (pt.),Illinois,A,0,0,0,0,0,0,0,0
15018,157,17,197,57732,0,0,0,A,Park Forest village (pt.),Illinois,3303,3297,3303,3302,3301,3291,3284,3274,3271
15019,157,17,197,59052,0,0,0,A,Peotone village,Illinois,4142,4142,4149,4154,4151,4134,4131,4117,4134
15020,157,17,197,60287,0,0,0,A,Plainfield village (pt.),Illinois,37502,37784,37893,38064,38343,39617,39949,40337,40764
15021,157,17,197,64902,0,0,0,A,Rockdale village,Illinois,1976,1976,1977,1974,1971,1962,1955,1946,1941
15022,157,17,197,65442,0,0,0,A,Romeoville village,Illinois,39680,39621,39684,39758,39812,39770,39754,39687,39706
15023,157,17,197,67769,0,0,0,A,Sauk Village village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15024,157,17,197,69758,0,0,0,A,Shorewood village,Illinois,15615,15589,15669,15999,16161,16311,16515,16709,16948
15025,157,17,197,72520,0,0,0,A,Steger village (pt.),Illinois,5467,5467,5475,5469,5465,5445,5428,5408,5398
15026,157,17,197,74275,0,0,0,A,Symerton village,Illinois,87,87,87,89,90,89,89,89,89
15027,157,17,197,75484,0,0,0,A,Tinley Park village (pt.),Illinois,7467,7498,7511,7515,7523,7506,7499,7490,7495
15028,157,17,197,76935,0,0,0,A,University Park village (pt.),Illinois,6856,6846,6856,6851,6850,6827,6810,6788,6779
15029,157,17,197,82101,0,0,0,A,Wilmington city,Illinois,5724,5720,5750,5744,5739,5717,5705,5690,5691
15030,157,17,197,83245,0,0,0,A,Woodridge village (pt.),Illinois,22,15,15,15,15,15,15,15,15
15031,157,17,197,99990,0,0,0,F,Balance of Will County,Illinois,105441,105107,105289,105243,105227,104889,104635,104350,104371
