,SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
10343,71,17,31,29938,81100,0,1,A,Glenview village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10344,71,17,31,51089,81100,0,1,A,Mount Prospect village (pt.),Illinois,22098,22098,22119,22176,22227,22295,22360,22251,22102
10345,71,17,31,53481,81100,0,1,A,Northbrook village (pt.),Illinois,478,477,478,479,481,482,484,484,483
10346,71,17,31,57225,81100,0,1,A,Palatine village (pt.),Illinois,43,46,46,46,46,47,47,46,46
10347,71,17,31,62016,81100,0,1,A,Prospect Heights city (pt.),Illinois,16208,16256,16270,16312,16353,16380,16394,16344,16238
10348,71,17,31,65338,81100,0,1,A,Rolling Meadows city (pt.),Illinois,127,127,127,128,128,128,128,128,127
10349,71,17,31,81087,81100,0,1,A,Wheeling village (pt.),Illinois,37642,37642,37695,37812,37902,37982,37963,37988,38315
10350,71,17,31,99990,81100,0,1,F,Balance of Wheeling township,Illinois,1083,1080,1081,1083,1084,1084,1081,1074,1068
10352,71,17,31,1010,83531,0,1,A,Alsip village,Illinois,19277,19271,19286,19338,19395,19421,19393,19290,19158
10353,71,17,31,6704,83531,0,1,A,Blue Island city (pt.),Illinois,10495,10496,10505,10529,10539,10539,10509,10438,10353
10354,71,17,31,8225,83531,0,1,A,Bridgeview village (pt.),Illinois,1899,1899,1901,1906,1910,1912,1909,1898,1884
10355,71,17,31,14065,83531,0,1,A,Chicago Ridge village,Illinois,14305,14304,14318,14378,14411,14431,14410,14332,14236
10356,71,17,31,17497,83531,0,1,A,Crestwood village (pt.),Illinois,4473,4473,4476,4488,4499,4506,4501,4479,4453
10357,71,17,31,24634,83531,0,1,A,Evergreen Park village,Illinois,19852,19848,19861,19902,19934,19946,19902,19786,19637
10358,71,17,31,35866,83531,0,1,A,Hometown city,Illinois,4349,4349,4352,4360,4366,4368,4358,4331,4298
10359,71,17,31,48554,83531,0,1,A,Merrionette Park village,Illinois,1900,1900,1900,1902,1902,1901,1895,1881,1866
10360,71,17,31,54820,83531,0,1,A,Oak Lawn village,Illinois,56690,56690,56734,56869,56980,57044,56954,56638,56257
10361,71,17,31,57381,83531,0,1,A,Palos Heights city (pt.),Illinois,6617,6617,6622,6638,6652,6658,6647,6612,6571
10362,71,17,31,64616,83531,0,1,A,Robbins village (pt.),Illinois,1295,1295,1297,1308,1315,1325,1331,1328,1327
10363,71,17,31,83518,83531,0,1,A,Worth village (pt.),Illinois,7966,7966,7973,7989,8004,8010,7994,7947,7891
10364,71,17,31,99990,83531,0,1,F,Balance of Worth township,Illinois,3515,3519,3521,3527,3532,3533,3525,3503,3481
10610,71,17,43,243,250,0,1,A,Addison village (pt.),Illinois,32103,32128,32173,32301,32368,32442,32385,32273,32065
10611,71,17,43,5248,250,0,1,A,Bensenville village (pt.),Illinois,18352,18352,18369,18436,18469,18507,18468,18403,18355
10612,71,17,43,23256,250,0,1,A,Elk Grove Village village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10613,71,17,43,23620,250,0,1,A,Elmhurst city (pt.),Illinois,11001,11001,11016,11199,11256,11354,11401,11446,11577
10614,71,17,43,37907,250,0,1,A,Itasca village (pt.),Illinois,6952,6952,6964,7011,7043,7070,7068,7060,7017
10615,71,17,43,44407,250,0,1,A,Lombard village (pt.),Illinois,40,40,40,40,40,41,40,40,40
10616,71,17,43,77993,250,0,1,A,Villa Park village (pt.),Illinois,519,527,528,531,532,534,534,532,530
10617,71,17,43,82985,250,0,1,A,Wood Dale city,Illinois,13770,13770,13787,13855,13894,13955,13933,13891,13813
10618,71,17,43,99990,250,0,1,F,Balance of Addison township,Illinois,5875,5842,5850,5878,5895,5911,5904,5886,5851
10620,71,17,43,243,6600,0,1,A,Addison village (pt.),Illinois,4839,4839,4846,4866,4877,4890,4881,4866,4837
10621,71,17,43,6587,6600,0,1,A,Bloomingdale village,Illinois,22018,22050,22075,22172,22232,22295,22267,22193,22075
10622,71,17,43,11332,6600,0,1,A,Carol Stream village (pt.),Illinois,17506,17517,17539,17629,17710,17768,17778,17758,17664
10623,71,17,43,29730,6600,0,1,A,Glendale Heights village (pt.),Illinois,30741,30741,30775,30904,30973,31049,30993,30876,30673
10624,71,17,43,32746,6600,0,1,A,Hanover Park village (pt.),Illinois,6529,6529,6538,6573,6595,6616,6612,6594,6558
10625,71,17,43,37907,6600,0,1,A,Itasca village (pt.),Illinois,1697,1697,1701,1712,1720,1726,1725,1722,1711
10626,71,17,43,44407,6600,0,1,A,Lombard village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10627,71,17,43,65806,6600,0,1,A,Roselle village (pt.),Illinois,19040,19006,19035,19118,19168,19234,19229,19183,19092
10628,71,17,43,68003,6600,0,1,A,Schaumburg village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10629,71,17,43,82400,6600,0,1,A,Winfield village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10630,71,17,43,99990,6600,0,1,F,Balance of Bloomingdale township,Illinois,9529,9520,9533,9581,9611,9640,9631,9603,9548
10632,71,17,43,14000,14000,0,1,A,Chicago city (pt.),Illinois,0,0,0,0,0,0,0,0,0
10634,71,17,43,7133,20604,0,1,A,Bolingbrook village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10635,71,17,43,9980,20604,0,1,A,Burr Ridge village (pt.),Illinois,6719,6718,6727,6776,6804,6836,6845,6864,6863
10636,71,17,43,14572,20604,0,1,A,Clarendon Hills village,Illinois,8427,8429,8441,8511,8565,8627,8652,8662,8653
10637,71,17,43,18628,20604,0,1,A,Darien city,Illinois,22086,22086,22112,22208,22264,22320,22294,22213,22085
10638,71,17,43,20591,20604,0,1,A,Downers Grove village (pt.),Illinois,38381,39086,39136,39320,39468,39671,39716,39688,39548
10639,71,17,43,35307,20604,0,1,A,Hinsdale village (pt.),Illinois,14036,14036,14058,14182,14282,14397,14545,14690,14715
10640,71,17,43,42795,20604,0,1,A,Lemont village (pt.),Illinois,10,6,6,6,6,6,6,6,6
10641,71,17,43,54534,20604,0,1,A,Oak Brook village (pt.),Illinois,80,80,80,81,81,81,81,81,80
10642,71,17,43,80645,20604,0,1,A,Westmont village (pt.),Illinois,22476,22449,22473,22564,22619,22697,22699,22656,22543
10643,71,17,43,81919,20604,0,1,A,Willowbrook village,Illinois,8540,8542,8552,8595,8614,8636,8623,8597,8543
10644,71,17,43,83245,20604,0,1,A,Woodridge village (pt.),Illinois,6742,6775,6785,6818,6838,6863,6864,6854,6891
10645,71,17,43,99990,20604,0,1,F,Balance of Downers Grove township,Illinois,19298,18587,18611,18705,18763,18821,18804,18749,18643
10647,71,17,43,7133,43952,0,1,A,Bolingbrook village (pt.),Illinois,1571,1563,1565,1580,1588,1597,1602,1604,1602
10648,71,17,43,20591,43952,0,1,A,Downers Grove village (pt.),Illinois,5983,6311,6320,6351,6377,6412,6421,6420,6400
10649,71,17,43,43939,43952,0,1,A,Lisle village (pt.),Illinois,22231,22333,22359,22464,22534,22606,22686,22803,22770
10650,71,17,43,51622,43952,0,1,A,Naperville city (pt.),Illinois,46432,46487,46556,46900,47215,47613,48068,48310,48310
10651,71,17,43,83245,43952,0,1,A,Woodridge village (pt.),Illinois,26207,26187,26219,26336,26403,26486,26476,26433,26570
10652,71,17,43,99990,43952,0,1,F,Balance of Lisle township,Illinois,13844,13387,13406,14294,14359,14102,14090,14051,13976
10654,71,17,43,11332,49451,0,1,A,Carol Stream village (pt.),Illinois,6645,6641,6648,6680,6708,6729,6730,6720,6682
10655,71,17,43,20591,49451,0,1,A,Downers Grove village (pt.),Illinois,0,0,0,0,0,0,0,0,0
10656,71,17,43,29730,49451,0,1,A,Glendale Heights village (pt.),Illinois,3467,3471,3476,3492,3501,3511,3506,3494,3472
10657,71,17,43,29756,49451,0,1,A,Glen Ellyn village (pt.),Illinois,26872,27189,27220,27346,27442,27551,27553,27559,27458
10658,71,17,43,43939,49451,0,1,A,Lisle village (pt.),Illinois,159,159,159,160,161,161,161,161,160
10659,71,17,43,44407,49451,0,1,A,Lombard village (pt.),Illinois,2089,2089,2092,2103,2110,2118,2119,2114,2122
10660,71,17,43,51622,49451,0,1,A,Naperville city (pt.),Illinois,15,3,3,3,3,3,3,3,3
10661,71,17,43,81048,49451,0,1,A,Wheaton city (pt.),Illinois,52890,52995,53055,53325,53465,53662,53674,53617,53385
10662,71,17,43,82400,49451,0,1,A,Winfield village (pt.),Illinois,2471,2487,2505,2545,2578,2602,2624,2647,2641
10663,71,17,43,99990,49451,0,1,F,Balance of Milton township,Illinois,22459,22033,22064,22175,22247,22316,22298,22237,22114
10665,71,17,43,3012,51635,0,1,A,Aurora city (pt.),Illinois,47604,47524,47599,47884,48083,48276,48277,48185,47959
10666,71,17,43,51622,51635,0,1,A,Naperville city (pt.),Illinois,48086,48312,48388,48686,48983,49395,49885,50152,50164
10667,71,17,43,78929,51635,0,1,A,Warrenville city (pt.),Illinois,345,371,371,373,374,375,375,374,373
10668,71,17,43,99990,51635,0,1,F,Balance of Naperville township,Illinois,3984,3774,3779,3799,3812,3824,3821,3811,3790
10670,71,17,43,4013,79410,0,1,A,Bartlett village (pt.),Illinois,24411,24427,24458,24573,24653,24727,24698,24642,24499
10671,71,17,43,11332,79410,0,1,A,Carol Stream village (pt.),Illinois,15560,15571,15590,15673,15748,15804,15816,15802,15723
10672,71,17,43,32746,79410,0,1,A,Hanover Park village (pt.),Illinois,10808,10793,10805,10875,10918,10967,10966,10928,10859
10673,71,17,43,66703,79410,0,1,A,St. Charles city (pt.),Illinois,543,554,555,558,560,562,563,562,561
10674,71,17,43,79397,79410,0,1,A,Wayne village (pt.),Illinois,1570,1559,1561,1572,1581,1583,1579,1578,1570
10675,71,17,43,80060,79410,0,1,A,West Chicago city (pt.),Illinois,9224,9166,9179,9226,9260,9293,9287,9266,9214
10676,71,17,43,82400,79410,0,1,A,Winfield village (pt.),Illinois,A,1,1,1,1,1,1,1,1
10677,71,17,43,99990,79410,0,1,F,Balance of Wayne township,Illinois,4466,4505,4511,4535,4551,4564,4561,4549,4525
10679,71,17,43,3012,82413,0,1,A,Aurora city (pt.),Illinois,1829,1829,1832,1844,1852,1861,1864,1861,1865
10680,71,17,43,4078,82413,0,1,A,Batavia city (pt.),Illinois,0,0,0,0,0,0,0,0,0
10681,71,17,43,51622,82413,0,1,A,Naperville city (pt.),Illinois,0,0,0,0,0,0,0,0,0
10682,71,17,43,78929,82413,0,1,A,Warrenville city (pt.),Illinois,12795,12805,12820,12873,12906,12961,12949,12918,12873
10683,71,17,43,80060,82413,0,1,A,West Chicago city (pt.),Illinois,17862,18034,18056,18133,18179,18223,18193,18127,18007
10684,71,17,43,81048,82413,0,1,A,Wheaton city (pt.),Illinois,4,4,4,4,4,4,4,4,4
10685,71,17,43,82400,82413,0,1,A,Winfield village (pt.),Illinois,6609,6609,6660,6762,6839,6898,6953,7011,6995
10686,71,17,43,99990,82413,0,1,F,Balance of Winfield township,Illinois,7134,6962,6971,7004,7027,7048,7041,7023,6983
10688,71,17,43,20591,83947,0,1,A,Downers Grove village (pt.),Illinois,3469,3477,3481,3499,3512,3528,3534,3534,3525
10689,71,17,43,23620,83947,0,1,A,Elmhurst city (pt.),Illinois,33120,33135,33180,33733,33914,34164,34301,34426,34810
10690,71,17,43,29756,83947,0,1,A,Glen Ellyn village (pt.),Illinois,578,578,579,582,584,586,586,586,584
10691,71,17,43,35307,83947,0,1,A,Hinsdale village (pt.),Illinois,553,553,554,559,564,569,576,581,582
10692,71,17,43,44407,83947,0,1,A,Lombard village (pt.),Illinois,41036,41218,41268,41430,41532,41650,41646,41506,41653
10693,71,17,43,54534,83947,0,1,A,Oak Brook village (pt.),Illinois,7796,7796,7812,7862,7893,7938,7970,7989,7983
10694,71,17,43,54560,83947,0,1,A,Oakbrook Terrace city,Illinois,2134,2134,2137,2145,2150,2155,2169,2160,2158
10695,71,17,43,77993,83947,0,1,A,Villa Park village (pt.),Illinois,21385,21485,21505,21580,21617,21651,21593,21497,21352
10696,71,17,43,80645,83947,0,1,A,Westmont village (pt.),Illinois,2209,2209,2212,2222,2229,2237,2238,2235,2224
10697,71,17,43,99990,83947,0,1,F,Balance of York township,Illinois,11169,10864,10879,10932,10964,10996,10984,10952,10891
11816,71,17,89,3012,3025,0,1,A,Aurora city (pt.),Illinois,124387,124418,124539,125202,125425,125414,125719,125840,126349
11817,71,17,89,50218,3025,0,1,A,Montgomery village (pt.),Illinois,4526,4507,4527,4629,4691,4747,4775,4811,4833
11818,71,17,89,53442,3025,0,1,A,North Aurora village (pt.),Illinois,6707,6702,6713,6764,6792,6846,6940,6981,6990
11819,71,17,89,99990,3025,0,1,F,Balance of Aurora township,Illinois,10529,10527,10541,10602,10624,10642,10709,10732,10718
11821,71,17,89,3012,4091,0,1,A,Aurora city (pt.),Illinois,2301,2400,2403,2421,2430,2434,2443,2449,2464
11822,71,17,89,4078,4091,0,1,A,Batavia city (pt.),Illinois,22869,22974,22996,23113,23152,23157,23174,23213,23165
11823,71,17,89,53442,4091,0,1,A,North Aurora village (pt.),Illinois,7564,7536,7548,7609,7643,7709,7821,7870,7882
11824,71,17,89,99990,4091,0,1,F,Balance of Batavia township,Illinois,2487,2311,2314,2325,2331,2335,2347,2353,2351
11826,71,17,89,5976,5989,0,1,A,Big Rock village (pt.),Illinois,1126,1134,1135,1142,1145,1149,1156,1160,1157
11827,71,17,89,73391,5989,0,1,A,Sugar Grove village (pt.),Illinois,8,8,8,8,8,8,8,8,8
11828,71,17,89,99990,5989,0,1,F,Balance of Big Rock township,Illinois,725,712,713,717,719,720,723,724,722
11830,71,17,89,22931,6262,0,1,A,Elburn village (pt.),Illinois,3843,3843,3848,3869,3876,3875,3890,3930,3944
11831,71,17,89,28872,6262,0,1,A,Geneva city (pt.),Illinois,0,0,0,0,0,0,0,0,0
11832,71,17,89,53442,6262,0,1,A,North Aurora village (pt.),Illinois,2431,2427,2430,2442,2444,2460,2487,2497,2495
11833,71,17,89,73391,6262,0,1,A,Sugar Grove village (pt.),Illinois,A,0,0,0,0,0,0,0,0
11834,71,17,89,99990,6262,0,1,F,Balance of Blackberry township,Illinois,8816,8816,8830,8894,8923,8950,9019,9049,9045
11836,71,17,89,9759,9772,0,1,A,Burlington village (pt.),Illinois,618,623,624,628,629,630,633,634,632
11837,71,17,89,99990,9772,0,1,F,Balance of Burlington township,Illinois,1303,1298,1300,1308,1311,1314,1325,1329,1329
11839,71,17,89,10906,10903,0,1,A,Campton Hills village (pt.),Illinois,10540,10501,10518,10595,10632,10666,10679,10699,10697
11840,71,17,89,22931,10903,0,1,A,Elburn village (pt.),Illinois,1759,1759,1761,1772,1777,1778,1786,1805,1813
11841,71,17,89,23074,10903,0,1,A,Elgin city (pt.),Illinois,7,7,7,7,7,7,7,7,7
11842,71,17,89,43406,10903,0,1,A,Lily Lake village,Illinois,993,993,994,1000,1003,1006,1023,1030,1037
11843,71,17,89,66703,10903,0,1,A,St. Charles city (pt.),Illinois,0,0,0,0,0,0,0,0,0
11844,71,17,89,99990,10903,0,1,F,Balance of Campton township,Illinois,3875,3914,3919,3946,3959,3970,4000,4013,4010
11846,71,17,89,685,21046,0,1,A,Algonquin village (pt.),Illinois,8433,8436,8447,8496,8515,8686,8699,8769,8911
11847,71,17,89,3883,21046,0,1,A,Barrington Hills village (pt.),Illinois,137,136,136,137,137,137,138,138,138
11848,71,17,89,11358,21046,0,1,A,Carpentersville village (pt.),Illinois,37691,37691,37762,38054,38129,38229,38360,38428,38291
11849,71,17,89,21696,21046,0,1,A,East Dundee village (pt.),Illinois,2860,2868,2872,2883,2884,3196,3194,3193,3182
11850,71,17,89,23074,21046,0,1,A,Elgin city (pt.),Illinois,646,646,647,653,657,660,665,673,676
11851,71,17,89,29171,21046,0,1,A,Gilberts village (pt.),Illinois,316,316,316,327,337,343,350,353,358
11852,71,17,89,35411,21046,0,1,A,Hoffman Estates village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11853,71,17,89,70161,21046,0,1,A,Sleepy Hollow village,Illinois,3304,3304,3308,3326,3334,3334,3336,3339,3329
11854,71,17,89,80125,21046,0,1,A,West Dundee village,Illinois,7331,7331,7338,7371,7377,7371,7382,7380,7361
11855,71,17,89,99990,21046,0,1,F,Balance of Dundee township,Illinois,3449,3438,3442,3466,3475,3485,3510,3519,3517
11857,71,17,89,4013,23087,0,1,A,Bartlett village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11858,71,17,89,10906,23087,0,1,A,Campton Hills village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11859,71,17,89,23074,23087,0,1,A,Elgin city (pt.),Illinois,81842,81848,81974,82669,82982,83260,83937,84684,84911
11860,71,17,89,70720,23087,0,1,A,South Elgin village (pt.),Illinois,15107,15107,15126,15204,15227,15229,15244,15325,15401
11861,71,17,89,99990,23087,0,1,F,Balance of Elgin township,Illinois,3973,3963,3968,3995,4008,4018,4048,4060,4056
11863,71,17,89,4078,28885,0,1,A,Batavia city (pt.),Illinois,3176,3188,3192,3208,3216,3218,3223,3230,3226
11864,71,17,89,28872,28885,0,1,A,Geneva city (pt.),Illinois,21495,21495,21520,21636,21673,21680,21715,21761,21880
11865,71,17,89,99990,28885,0,1,F,Balance of Geneva township,Illinois,1881,1869,1871,1883,1888,1892,1907,1912,1911
11867,71,17,89,9759,32538,0,1,A,Burlington village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11868,71,17,89,32525,32538,0,1,A,Hampshire village (pt.),Illinois,4892,4897,4903,4934,4938,5042,5243,5374,5492
11869,71,17,89,36750,32538,0,1,A,Huntley village (pt.),Illinois,717,721,724,738,753,778,797,817,832
11870,71,17,89,99990,32538,0,1,F,Balance of Hampshire township,Illinois,1960,1955,1957,1969,1974,1978,1993,1997,1996
11872,71,17,89,38895,38908,0,1,A,Kaneville village,Illinois,484,482,483,486,487,487,490,491,490
11873,71,17,89,99990,38908,0,1,F,Balance of Kaneville township,Illinois,780,782,783,788,790,790,797,797,796
11875,71,17,89,10906,60365,0,1,A,Campton Hills village (pt.),Illinois,577,597,598,601,603,606,607,608,606
11876,71,17,89,23074,60365,0,1,A,Elgin city (pt.),Illinois,1648,1561,1563,1578,1585,1591,1604,1619,1623
11877,71,17,89,59988,60365,0,1,A,Pingree Grove village (pt.),Illinois,50,50,50,50,53,59,64,73,81
11878,71,17,89,99990,60365,0,1,F,Balance of Plato township,Illinois,3891,3949,3954,3981,3995,4006,4036,4049,4046
11880,71,17,89,685,66430,0,1,A,Algonquin village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11881,71,17,89,11358,66430,0,1,A,Carpentersville village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11882,71,17,89,23074,66430,0,1,A,Elgin city (pt.),Illinois,13,13,13,13,13,13,13,13,13
11883,71,17,89,29171,66430,0,1,A,Gilberts village (pt.),Illinois,6563,6563,6596,6804,6978,7082,7194,7266,7366
11884,71,17,89,32525,66430,0,1,A,Hampshire village (pt.),Illinois,671,671,672,676,678,693,720,739,755
11885,71,17,89,36750,66430,0,1,A,Huntley village (pt.),Illinois,5078,5077,5085,5124,5144,5162,5205,5226,5227
11886,71,17,89,59988,66430,0,1,A,Pingree Grove village (pt.),Illinois,4482,4482,4547,4665,4852,5400,5801,6555,7310
11887,71,17,89,99990,66430,0,1,F,Balance of Rutland township,Illinois,1999,1998,2001,2013,2018,2025,2039,2044,2042
11889,71,17,89,4013,66716,0,1,A,Bartlett village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11890,71,17,89,10906,66716,0,1,A,Campton Hills village (pt.),Illinois,14,7,7,7,7,7,7,7,7
11891,71,17,89,66703,66716,0,1,A,St. Charles city (pt.),Illinois,32431,31751,31786,31959,32026,32043,32139,32185,32156
11892,71,17,89,70720,66716,0,1,A,South Elgin village (pt.),Illinois,6878,6878,6887,6926,6940,6944,6954,6994,7032
11893,71,17,89,79397,66716,0,1,A,Wayne village (pt.),Illinois,861,850,851,859,864,862,860,861,859
11894,71,17,89,99990,66716,0,1,F,Balance of St. Charles township,Illinois,10670,11372,11389,11460,11490,11520,11598,11628,11618
11896,71,17,89,3012,73404,0,1,A,Aurora city (pt.),Illinois,4288,4288,4294,4323,4337,4342,4360,4370,4395
11897,71,17,89,5976,73404,0,1,A,Big Rock village (pt.),Illinois,0,0,0,0,0,0,0,0,0
11898,71,17,89,50218,73404,0,1,A,Montgomery village (pt.),Illinois,3345,3228,3242,3316,3362,3405,3427,3454,3470
11899,71,17,89,53442,73404,0,1,A,North Aurora village (pt.),Illinois,58,58,58,58,59,59,59,59,59
11900,71,17,89,73391,73404,0,1,A,Sugar Grove village (pt.),Illinois,8989,8991,9003,9066,9084,9092,9174,9486,9565
11901,71,17,89,99990,73404,0,1,F,Balance of Sugar Grove township,Illinois,2938,3054,3058,3079,3090,3099,3123,3133,3131
11903,71,17,89,46604,78188,0,1,A,Maple Park village (pt.),Illinois,672,672,673,675,674,672,671,669,665
11904,71,17,89,78175,78188,0,1,A,Virgil village,Illinois,329,329,329,331,332,332,336,336,335
11905,71,17,89,99990,78188,0,1,F,Balance of Virgil township,Illinois,936,936,937,943,945,946,953,954,952
12012,71,17,93,43900,5872,0,1,A,Lisbon village (pt.),Illinois,136,148,149,150,151,153,154,155,156
12013,71,17,93,52103,5872,0,1,A,Newark village (pt.),Illinois,972,967,971,983,989,994,1000,1003,1011
12014,71,17,93,99990,5872,0,1,F,Balance of Big Grove township,Illinois,539,524,526,531,536,540,545,548,553
12016,71,17,93,50218,8368,0,1,A,Montgomery village (pt.),Illinois,8932,8923,8956,9024,9099,9157,9225,9271,9360
12017,71,17,93,56887,8368,0,1,A,Oswego village (pt.),Illinois,2668,2689,2709,2762,2816,2865,2950,3013,3064
12018,71,17,93,84038,8368,0,1,A,Yorkville city (pt.),Illinois,11216,11193,11262,11434,11602,11793,12022,12206,12471
12019,71,17,93,99990,8368,0,1,F,Balance of Bristol township,Illinois,3414,3450,3464,3491,3522,3546,3573,3592,3630
12021,71,17,93,49100,27416,0,1,A,Millbrook village,Illinois,335,325,326,329,333,335,338,340,343
12022,71,17,93,49308,27416,0,1,A,Millington village (pt.),Illinois,245,245,246,248,251,253,255,256,259
12023,71,17,93,52103,27416,0,1,A,Newark village (pt.),Illinois,20,14,14,14,14,14,14,15,15
12024,71,17,93,84038,27416,0,1,A,Yorkville city (pt.),Illinois,17,17,17,17,17,17,18,18,18
12025,71,17,93,99990,27416,0,1,F,Balance of Fox township,Illinois,1058,1069,1073,1081,1088,1096,1103,1109,1120
12027,71,17,93,84038,39454,0,1,A,Yorkville city (pt.),Illinois,5688,5701,5735,5822,5907,6002,6118,6211,6344
12028,71,17,93,99990,39454,0,1,F,Balance of Kendall township,Illinois,2051,2047,2055,2072,2091,2107,2125,2137,2159
12030,71,17,93,43900,43913,0,1,A,Lisbon village (pt.),Illinois,149,149,150,151,152,154,155,156,157
12031,71,17,93,60391,43913,0,1,A,Plattville village,Illinois,242,245,246,248,251,253,255,256,259
12032,71,17,93,99990,43913,0,1,F,Balance of Lisbon township,Illinois,508,505,507,512,517,520,525,528,533
12034,71,17,93,60352,44043,0,1,A,Plano city,Illinois,10856,10846,10888,10987,11070,11133,11208,11250,11358
12035,71,17,93,67548,44043,0,1,A,Sandwich city (pt.),Illinois,163,156,157,158,160,161,162,163,165
12036,71,17,93,99990,44043,0,1,F,Balance of Little Rock township,Illinois,2057,2088,2096,2113,2133,2149,2167,2179,2201
12038,71,17,93,38570,51531,0,1,A,Joliet city (pt.),Illinois,6869,6891,6919,6991,7066,7123,7191,7243,7346
12039,71,17,93,60287,51531,0,1,A,Plainfield village (pt.),Illinois,163,162,163,164,166,174,175,179,184
12040,71,17,93,99990,51531,0,1,F,Balance of Na-Au-Say township,Illinois,1113,1136,1141,1148,1159,1168,1178,1184,1197
12042,71,17,93,3012,56900,0,1,A,Aurora city (pt.),Illinois,6019,6023,6048,6110,6173,6228,6298,6343,6461
12043,71,17,93,50218,56900,0,1,A,Montgomery village (pt.),Illinois,1635,1645,1657,1702,1740,1778,1804,1827,1860
12044,71,17,93,56887,56900,0,1,A,Oswego village (pt.),Illinois,27687,27742,27937,28481,29025,29531,30374,31015,31507
12045,71,17,93,60287,56900,0,1,A,Plainfield village (pt.),Illinois,1916,1904,1912,1923,1937,1948,1961,1968,1985
12046,71,17,93,99990,56900,0,1,F,Balance of Oswego township,Illinois,13613,13532,13585,13698,13821,13923,14036,14117,14263
12048,71,17,93,38570,68757,0,1,A,Joliet city (pt.),Illinois,2880,2881,2893,2913,2937,2956,2978,2990,3018
12049,71,17,93,49607,68757,0,1,A,Minooka village (pt.),Illinois,851,851,854,865,880,892,906,917,933
12050,71,17,93,99990,68757,0,1,F,Balance of Seward township,Illinois,724,724,727,734,741,746,752,757,765
15033,71,17,197,12476,12483,0,1,A,Channahon village (pt.),Illinois,7733,7733,7750,7751,7756,7775,7770,7763,7789
15034,71,17,197,23945,12483,0,1,A,Elwood village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15035,71,17,197,38570,12483,0,1,A,Joliet city (pt.),Illinois,3,3,3,3,3,3,3,3,3
15036,71,17,197,49607,12483,0,1,A,Minooka village (pt.),Illinois,1803,1803,1809,1822,1838,1846,1858,1868,1882
15037,71,17,197,99990,12483,0,1,F,Balance of Channahon township,Illinois,783,783,784,785,783,779,776,774,774
15039,71,17,197,17523,17536,0,1,A,Crete village (pt.),Illinois,8259,8252,8291,8280,8274,8242,8216,8185,8171
15040,71,17,197,57732,17536,0,1,A,Park Forest village (pt.),Illinois,1069,1069,1071,1071,1071,1068,1067,1064,1064
15041,71,17,197,67769,17536,0,1,A,Sauk Village village (pt.),Illinois,0,0,0,0,0,0,0,0,0
15042,71,17,197,72520,17536,0,1,A,Steger village (pt.),Illinois,5467,5467,5475,5469,5465,5445,5428,5408,5398
15043,71,17,197,76935,17536,0,1,A,University Park village (pt.),Illinois,342,342,343,343,343,342,342,341,341
15044,71,17,197,99990,17536,0,1,F,Balance of Crete township,Illinois,8637,8648,8661,8652,8645,8610,8584,8557,8556
15046,71,17,197,82101,18199,0,1,A,Wilmington city (pt.),Illinois,51,51,51,51,51,51,51,51,51
15047,71,17,197,99990,18199,0,1,F,Balance of Custer township,Illinois,1379,1379,1381,1380,1379,1374,1369,1364,1364
15049,71,17,197,7133,21241,0,1,A,Bolingbrook village (pt.),Illinois,65568,65568,65681,65918,66065,66038,66177,66314,66577
15050,71,17,197,42795,21241,0,1,A,Lemont village (pt.),Illinois,3,3,3,3,3,3,3,3,3
15051,71,17,197,51622,21241,0,1,A,Naperville city (pt.),Illinois,7905,7929,7943,7947,7955,7938,7927,7913,7921
15052,71,17,197,65442,21241,0,1,A,Romeoville village (pt.),Illinois,12690,12678,12698,12698,12703,12678,12669,12645,12648
15053,71,17,197,83245,21241,0,1,A,Woodridge village (pt.),Illinois,22,15,15,15,15,15,15,15,15
15054,71,17,197,99990,21241,0,1,F,Balance of Du Page township,Illinois,1605,1600,1603,1604,1605,1602,1599,1596,1598
15056,71,17,197,74275,26519,0,1,A,Symerton village,Illinois,87,87,87,89,90,89,89,89,89
15057,71,17,197,82101,26519,0,1,A,Wilmington city (pt.),Illinois,369,365,368,368,369,368,367,367,367
15058,71,17,197,99990,26519,0,1,F,Balance of Florence township,Illinois,477,481,482,482,483,482,481,480,480
15060,71,17,197,27624,27631,0,1,A,Frankfort village (pt.),Illinois,17736,17738,17781,17872,17978,18119,18349,18587,18807
